Var1
93747000
93768000
93802000
93849000
93860001
93861000
64294000
65103000
164220000
163986000
70788000
73639000
60668000
60426000
61806000
69928000
76865000
77472000
77710000
93841000
73812000
89372000
